Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Total_Purchases,Total_Spent,Avg_Spent_Per_Purchase,Preferred_Channel,Preferred_Product,Campaign_Response_Rate,Recency_Score,Spending_Segment,Has_Children,Total_Children,Customer_Value
90765.0,0,0,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,50,2315,0,1,0,0,0,0,0,1,0,0,1691,1658,2,15,1724,114.93333333333334,Catalog,MeatProducts,0.3333333333333333,74,High Spender,0,0,133610.0
36550.0,1,0,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,42,2654,0,1,0,0,0,1,0,0,0,0,457,337,0,20,577,28.85,Web,FishProducts,0.0,25,Medium Spender,1,1,0.0
30753.0,1,1,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,53,2512,0,0,0,1,0,1,0,0,0,0,51,21,0,7,81,11.571428571428571,Store,GoldProds,0.0,14,Low Spender,1,2,0.0
21918.0,1,0,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,51,2386,0,0,0,1,0,0,0,1,0,0,30,27,0,7,33,4.714285714285714,Store,FishProducts,0.0,62,Low Spender,1,1,0.0
56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,67,2533,0,0,0,1,0,0,0,0,1,0,612,564,0,22,660,30.0,Store,Wines,0.0,34,Medium Spender,1,1,0.0
32557.0,1,0,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,53,2284,0,0,1,0,0,0,0,0,1,0,70,60,0,9,80,8.88888888888889,Store,Wines,0.16666666666666666,86,Low Spender,1,1,3058.6666666666665
19510.0,2,0,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,35,2457,0,1,0,0,0,0,0,0,1,0,23,16,0,6,30,5.0,Store,Wines,0.0,36,Low Spender,1,2,0.0
30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,2592,1,0,0,0,0,0,0,1,0,0,41,39,0,5,43,8.6,Store,Wines,0.0,16,Low Spender,1,1,0.0
101970.0,0,0,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,37,2633,0,0,1,0,0,0,0,1,0,0,967,799,3,27,1135,42.03703703703704,Store,Wines,0.6666666666666666,30,Medium Spender,0,0,199987.0
71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,55,2655,0,0,0,1,0,1,0,0,0,0,387,215,0,16,559,34.9375,Store,GoldProds,0.0,12,Medium Spender,0,0,0.0
79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,36,2593,0,0,1,0,0,0,0,1,0,0,1707,1491,0,16,1923,120.1875,Catalog,MeatProducts,0.16666666666666666,62,High Spender,0,0,83426.15000000001
54348.0,1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,67,2180,0,1,0,0,0,0,0,0,1,0,86,82,0,8,90,11.25,Store,Wines,0.0,48,Low Spender,1,2,0.0
77376.0,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,64,2209,0,0,0,1,0,0,0,0,0,1,649,637,0,23,661,28.73913043478261,Store,Wines,0.0,27,Medium Spender,1,2,0.0
62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,68,2431,0,1,0,0,0,0,0,1,0,0,405,347,0,19,463,24.36842105263158,Web,Wines,0.0,89,Low Spender,1,1,0.0
61331.0,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,62,2635,0,0,1,0,0,0,0,0,1,0,591,550,0,23,632,27.47826086956522,Web,Wines,0.0,57,Medium Spender,1,2,0.0
73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,51,2298,0,1,0,0,0,0,0,1,0,0,595,465,0,19,725,38.1578947368421,Store,Wines,0.0,89,Medium Spender,0,0,0.0
41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,56,2478,0,1,0,0,0,0,0,0,0,1,256,233,0,16,279,17.4375,Web,Wines,0.0,48,Low Spender,1,2,0.0
62981.0,0,0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,53,2628,0,0,0,1,0,0,0,0,0,1,1482,1482,1,23,1482,64.43478260869566,Store,Wines,0.16666666666666666,78,Medium Spender,0,0,65158.600000000006
9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,44,2849,1,0,0,0,0,0,1,0,0,0,20,11,0,6,29,4.833333333333333,Store,FishProducts,0.0,68,Low Spender,1,1,0.0
33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,61,2516,0,1,0,0,0,0,0,0,0,1,90,74,0,9,106,11.777777777777779,Deals,Wines,0.0,38,Low Spender,1,3,0.0
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,47,2200,0,0,1,0,0,0,0,0,0,1,29,9,1,6,49,8.166666666666666,Store,GoldProds,0.3333333333333333,62,Low Spender,1,2,3609.6666666666665
36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,2495,1,0,0,0,0,0,0,0,0,1,34,30,0,7,38,5.428571428571429,Store,Wines,0.0,25,Low Spender,1,2,0.0
92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,28,2777,0,0,1,0,0,0,0,0,1,0,2057,2037,0,22,2077,94.4090909090909,Store,Wines,0.0,53,High Spender,0,0,0.0
65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,44,2386,0,0,0,1,0,0,0,0,1,0,1003,953,0,17,1053,61.94117647058823,Store,Wines,0.16666666666666666,95,Medium Spender,1,1,42049.799999999996
86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,58,2595,0,1,0,0,0,0,0,1,0,0,1259,1133,0,23,1385,60.21739130434783,Store,MeatProducts,0.0,26,Medium Spender,0,0,0.0
68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,46,2464,0,0,1,0,0,0,0,0,0,1,838,805,0,25,871,34.84,Store,Wines,0.0,52,Medium Spender,1,1,0.0
41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,32,2626,0,0,0,1,0,0,0,1,0,0,196,80,0,12,312,26.0,Web,GoldProds,0.0,86,Low Spender,1,1,0.0
59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,44,2778,0,1,0,0,0,0,0,1,0,0,828,779,0,15,877,58.46666666666667,Store,Wines,0.0,63,Medium Spender,1,2,0.0
23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,45,2768,0,1,0,0,0,0,0,1,0,0,52,36,0,6,68,11.333333333333334,Store,FishProducts,0.16666666666666666,52,Low Spender,1,1,3148.3999999999996
38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,39,2464,0,0,0,1,0,0,0,1,0,0,18,14,0,4,22,5.5,Store,MeatProducts,0.0,50,Low Spender,1,1,0.0
35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,47,2835,0,1,0,0,0,1,0,0,0,0,179,147,0,16,211,13.1875,Deals,MeatProducts,0.0,5,Low Spender,1,3,0.0
49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,54,2167,0,1,0,0,0,0,0,0,1,0,119,111,0,8,127,15.875,Store,Wines,0.0,34,Low Spender,0,0,0.0
59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,67,2225,0,1,0,0,0,0,0,0,1,0,446,433,0,16,459,28.6875,Store,Wines,0.0,40,Low Spender,1,2,0.0
65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,51,2273,0,1,0,0,0,0,0,1,0,0,447,434,1,19,460,24.210526315789473,Web,Wines,0.16666666666666666,3,Low Spender,1,1,17503.0
46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,48,2721,0,0,0,1,0,1,0,0,0,0,338,247,0,17,429,25.235294117647058,Web,Wines,0.0,71,Low Spender,1,1,0.0
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,32,2207,0,0,1,0,0,0,0,1,0,0,69,49,0,11,89,8.090909090909092,Store,MeatProducts,0.0,87,Low Spender,1,1,0.0
61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,68,2787,0,0,0,1,0,0,0,0,0,1,945,869,0,26,1021,39.26923076923077,Store,Wines,0.0,42,Medium Spender,1,1,0.0
69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,71,2654,0,0,0,1,0,0,0,1,0,0,1339,1297,2,21,1381,65.76190476190476,Web,Wines,0.5,89,Medium Spender,0,0,183949.19999999998
49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,62,2515,0,0,1,0,0,0,0,1,0,0,303,300,0,15,306,20.4,Web,Wines,0.0,95,Low Spender,1,1,0.0
60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,42,2449,0,0,1,0,0,0,0,1,0,0,18,18,0,4,18,4.5,Store,Wines,0.0,50,Low Spender,1,3,0.0
55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,43,2414,0,0,0,1,0,0,0,1,0,0,148,134,0,9,162,18.0,Store,MeatProducts,0.0,96,Low Spender,1,1,0.0
80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,65,2472,0,0,1,0,0,0,0,1,0,0,1174,1117,0,18,1231,68.38888888888889,Store,Wines,0.0,35,Medium Spender,0,0,0.0
30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,2522,0,0,1,0,0,0,0,0,1,0,8,3,0,4,13,3.25,Store,Wines,0.0,99,Low Spender,1,3,0.0
70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,75,2760,0,1,0,0,0,0,0,0,0,1,1673,1640,0,27,1706,63.18518518518518,Web,Wines,0.0,79,High Spender,0,0,0.0
23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,36,2334,0,1,0,0,0,0,0,1,0,0,116,111,0,11,121,11.0,Store,Wines,0.0,8,Low Spender,1,1,0.0
74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,45,2583,1,0,0,0,0,0,0,0,0,1,1281,1269,0,20,1293,64.65,Store,Wines,0.0,90,Medium Spender,0,0,0.0
43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,54,2387,0,0,0,1,0,0,0,1,0,0,60,32,0,9,88,9.777777777777779,Store,MeatProducts,0.0,16,Low Spender,1,3,0.0
62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,67,2382,1,0,0,0,0,0,0,1,0,0,394,367,1,18,421,23.38888888888889,Catalog,FishProducts,0.16666666666666666,72,Low Spender,0,0,16783.866666666665
52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,61,2464,1,0,0,0,0,0,0,1,0,0,257,255,1,12,259,21.583333333333332,Store,Wines,0.16666666666666666,36,Low Spender,0,0,10679.433333333332
66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,32,2398,0,0,1,0,0,0,0,1,0,0,993,869,0,15,1117,74.46666666666667,Store,MeatProducts,0.0,53,Medium Spender,0,0,0.0
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,63,2283,0,0,0,1,0,0,0,1,0,0,69,49,0,9,89,9.88888888888889,Store,GoldProds,0.0,15,Low Spender,1,2,0.0
33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2228,0,0,0,1,0,0,0,1,0,0,29,22,0,6,36,6.0,Store,MeatProducts,0.0,41,Low Spender,1,2,0.0
28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,38,2510,0,1,0,0,0,0,0,1,0,0,41,25,0,7,57,8.142857142857142,Store,GoldProds,0.0,21,Low Spender,1,1,0.0
50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,50,2228,0,1,0,0,0,0,0,1,0,0,121,94,0,8,148,18.5,Web,Wines,0.0,95,Low Spender,1,2,0.0
53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,61,2309,0,0,0,1,0,0,0,0,0,1,87,81,0,8,93,11.625,Store,Wines,0.0,82,Low Spender,1,2,0.0
52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,53,2245,0,0,1,0,0,0,0,1,0,0,71,23,1,7,119,17.0,Web,Wines,0.16666666666666666,22,Low Spender,1,1,4472.416666666666
80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,45,2814,0,1,0,0,0,0,0,0,0,1,1809,1783,0,28,1835,65.53571428571429,Web,Wines,0.0,43,High Spender,1,1,0.0
83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,72,2719,0,1,0,0,0,0,0,0,0,1,1207,1096,2,25,1318,52.72,Catalog,Wines,0.5,20,Medium Spender,0,0,179841.09999999998
38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,2196,0,1,0,0,0,0,0,0,0,1,43,41,0,7,45,6.428571428571429,Store,Wines,0.0,9,Low Spender,1,2,0.0
38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,61,2164,0,0,0,1,0,0,0,1,0,0,9,8,0,4,10,2.5,Store,MeatProducts,0.0,3,Low Spender,1,3,0.0
78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,69,2369,0,1,0,0,0,1,0,0,0,0,755,532,1,25,978,39.12,Store,MeatProducts,0.16666666666666666,55,Medium Spender,0,0,38777.700000000004
51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,44,2208,0,1,0,0,0,0,0,0,0,1,184,177,0,10,191,19.1,Web,Wines,0.0,18,Low Spender,1,1,0.0
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,32,2209,0,1,0,0,0,1,0,0,0,0,48,39,0,9,57,6.333333333333333,Store,Wines,0.0,22,Low Spender,1,1,0.0
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,74,2433,0,1,0,0,0,0,0,0,1,0,892,751,0,24,1033,43.041666666666664,Store,Wines,0.0,78,Medium Spender,0,0,0.0
30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,36,2317,0,1,0,0,0,0,0,0,1,0,54,42,0,6,66,11.0,Store,Wines,0.0,83,Low Spender,1,1,0.0
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2173,0,1,0,0,0,0,1,0,0,0,33,23,0,6,43,7.166666666666667,Store,SweetProducts,0.0,19,Low Spender,0,0,0.0
25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,37,2730,0,1,0,0,0,0,0,1,0,0,43,36,0,5,50,10.0,Store,MeatProducts,0.0,54,Low Spender,1,1,0.0
32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,50,2272,0,0,1,0,0,0,0,0,0,1,37,35,0,7,39,5.571428571428571,Store,Wines,0.0,36,Low Spender,1,1,0.0
61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,54,2490,0,1,0,0,0,0,0,1,0,0,491,374,0,18,608,33.77777777777778,Store,Wines,0.0,65,Medium Spender,1,1,0.0
74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,44,2626,0,1,0,0,0,0,0,1,0,0,1566,1551,0,24,1581,65.875,Catalog,Wines,0.0,85,High Spender,0,0,0.0
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,2650,0,1,0,0,0,0,0,0,0,1,64,60,0,7,68,9.714285714285714,Store,Wines,0.0,86,Low Spender,1,2,0.0
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,42,2817,0,0,0,1,0,0,1,0,0,0,44,8,1,5,80,16.0,Store,GoldProds,0.16666666666666666,47,Low Spender,1,1,3769.333333333333
66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,31,2567,0,0,0,1,0,0,0,0,0,1,1180,1078,0,28,1282,45.785714285714285,Store,Wines,0.0,1,Medium Spender,0,0,0.0
38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,32,2554,0,1,0,0,0,0,0,1,0,0,69,47,0,8,91,11.375,Web,Wines,0.0,6,Low Spender,1,1,0.0
51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,47,2655,0,1,0,0,0,0,0,1,0,0,303,291,0,16,315,19.6875,Store,Wines,0.0,61,Low Spender,1,2,0.0
31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,43,2341,0,1,0,0,0,0,0,1,0,0,24,17,0,6,31,5.166666666666667,Store,Wines,0.0,75,Low Spender,1,2,0.0
69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,40,2206,0,1,0,0,0,0,0,0,1,0,826,818,0,23,834,36.26086956521739,Store,Wines,0.0,19,Medium Spender,0,0,0.0
80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,66,2442,0,1,0,0,0,0,0,1,0,0,1549,1498,1,17,1600,94.11764705882354,Catalog,MeatProducts,0.16666666666666666,17,High Spender,0,0,65386.66666666666
86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,66,2687,0,1,0,0,0,0,0,1,0,0,1098,926,0,17,1270,74.70588235294117,Catalog,MeatProducts,0.0,79,Medium Spender,0,0,0.0
46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,47,2249,0,0,1,0,0,0,0,0,0,1,184,105,1,15,263,17.533333333333335,Deals,Wines,0.3333333333333333,18,Low Spender,1,2,19803.899999999998
69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,68,2159,1,0,0,0,0,0,0,1,0,0,496,457,1,19,535,28.157894736842106,Web,Wines,0.16666666666666666,49,Medium Spender,1,1,19340.25
75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,52,2361,0,0,1,0,0,0,0,1,0,0,1203,1111,0,18,1295,71.94444444444444,Store,MeatProducts,0.0,39,Medium Spender,0,0,0.0
63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,42,2417,1,0,0,0,0,0,0,1,0,0,1096,1042,0,29,1150,39.6551724137931,Web,Wines,0.0,36,Medium Spender,1,1,0.0
102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,43,2763,0,0,0,1,0,0,0,0,0,1,1182,1124,3,26,1240,47.69230769230769,Store,Wines,0.6666666666666666,45,Medium Spender,0,0,229234.66666666666
40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2506,0,0,1,0,0,0,0,0,0,1,35,32,0,6,38,6.333333333333333,Store,Wines,0.0,27,Low Spender,1,2,0.0
18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,36,2755,0,0,1,0,0,0,0,0,1,0,20,5,1,4,35,8.75,Store,GoldProds,0.3333333333333333,94,Low Spender,0,0,3225.833333333333
29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,32,2362,0,0,0,1,0,0,0,1,0,0,39,25,1,5,53,10.6,Store,GoldProds,0.16666666666666666,11,Low Spender,1,1,2095.2666666666664
48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,57,2571,1,0,0,0,0,0,0,0,1,0,272,251,0,17,293,17.235294117647058,Deals,MeatProducts,0.0,49,Low Spender,1,2,0.0
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2180,0,1,0,0,0,0,0,1,0,0,61,57,0,6,65,10.833333333333334,Store,Wines,0.0,0,Low Spender,1,1,0.0
64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,66,2816,1,0,0,0,0,0,0,1,0,0,1612,1420,1,29,1804,62.206896551724135,Web,Wines,0.3333333333333333,82,High Spender,1,1,169936.8
46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,64,2614,0,0,0,1,0,0,0,1,0,0,233,225,0,15,241,16.066666666666666,Store,Wines,0.0,88,Low Spender,1,1,0.0
77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,66,2262,0,0,0,1,0,0,0,1,0,0,1089,1077,0,20,1101,55.05,Store,Wines,0.0,81,Medium Spender,0,0,0.0
44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,52,2791,0,1,0,0,0,0,0,0,0,1,254,244,0,19,264,13.894736842105264,Deals,Wines,0.0,29,Low Spender,1,2,0.0
46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,46,2683,0,0,0,1,0,0,0,0,1,0,497,453,0,26,541,20.807692307692307,Deals,Wines,0.0,78,Medium Spender,1,2,0.0
70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,35,2580,0,1,0,0,0,0,0,1,0,0,1144,1090,0,17,1198,70.47058823529412,Store,MeatProducts,0.0,33,Medium Spender,0,0,0.0
41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,43,2248,0,1,0,0,0,0,0,1,0,0,393,304,0,20,482,24.1,Web,Wines,0.0,20,Low Spender,1,1,0.0
52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,42,2207,0,0,1,0,0,1,0,0,0,0,16,15,0,4,17,4.25,Store,Wines,0.0,97,Low Spender,1,3,0.0
83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,72,2385,0,1,0,0,0,0,0,0,1,0,1599,1583,2,25,1615,64.6,Catalog,Wines,0.3333333333333333,18,High Spender,0,0,128930.83333333331
44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,66,2461,0,0,0,0,1,0,0,0,1,0,219,153,0,12,285,23.75,Store,Wines,0.0,75,Low Spender,1,1,0.0
69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,40,2751,0,0,0,1,0,0,0,1,0,0,1092,1049,0,28,1135,40.535714285714285,Web,Wines,0.0,51,Medium Spender,1,1,0.0
45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,32,2238,0,0,0,1,0,1,0,0,0,0,96,78,0,7,114,16.285714285714285,Store,Wines,0.0,6,Low Spender,1,1,0.0
72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,51,2386,0,1,0,0,0,0,0,1,0,0,1037,1027,0,16,1047,65.4375,Store,MeatProducts,0.0,43,Medium Spender,0,0,0.0
77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,50,2235,0,0,0,1,0,0,0,0,0,1,700,686,0,22,714,32.45454545454545,Store,Wines,0.0,96,Medium Spender,1,2,0.0
30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,40,2699,0,1,0,0,0,0,0,0,0,1,182,179,0,13,185,14.23076923076923,Web,Wines,0.0,55,Low Spender,1,1,0.0
63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,58,2818,1,0,0,0,0,0,0,1,0,0,1153,1061,0,32,1245,38.90625,Store,Wines,0.0,61,Medium Spender,1,1,0.0
42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,42,2619,0,0,0,1,0,0,0,1,0,0,150,111,0,12,189,15.75,Store,Wines,0.0,53,Low Spender,1,1,0.0
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,44,2771,0,0,0,1,0,0,0,1,0,0,394,212,0,16,576,36.0,Web,Wines,0.0,15,Medium Spender,1,1,0.0
51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,68,2726,1,0,0,0,0,0,0,1,0,0,1011,919,0,18,1103,61.27777777777778,Store,Wines,0.0,72,Medium Spender,1,1,0.0
79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,48,2849,0,1,0,0,0,0,0,0,0,1,1736,1719,0,17,1753,103.11764705882354,Store,Wines,0.0,27,High Spender,0,0,0.0
34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2292,0,0,0,1,0,0,0,0,0,1,17,17,0,4,17,4.25,Store,MeatProducts,0.0,33,Low Spender,1,1,0.0
